"","pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
"6999",13,9.02591037750244,8.99500942230225,8.64442825317383,8.7341194152832,8.41919612884521,7.78442764282227,6.68434238433838,7.39413356781006,8.3946704864502,9.24136924743652
"7000",16,15.1399898529053,15.3817453384399,15.0662670135498,15.2432708740234,15.0514287948608,14.2164220809937,12.7388029098511,10.6795225143433,10.8640918731689,10.5229721069336
"7001",20.5,17.4868354797363,17.6832695007324,16.953088760376,16.9657573699951,16.1915435791016,14.168155670166,11.0563430786133,8.49537754058838,9.20773696899414,10.0312099456787
"7002",23.7,22.0596752166748,22.5466766357422,22.2523307800293,22.4879264831543,22.5077972412109,21.1089992523193,18.3859806060791,9.56228446960449,9.78492832183838,10.5180473327637
"7003",24.5,24.7200889587402,25.3303966522217,24.9641761779785,25.2203178405762,25.1373176574707,23.709285736084,20.838996887207,9.01234245300293,9.20584487915039,10.227201461792
"7004",21.8,22.521993637085,23.0641994476318,23.0058670043945,23.3708839416504,23.5066146850586,23.1379547119141,21.6501483917236,12.1654214859009,10.2974996566772,9.73833751678467
"7005",23.9,19.96360206604,20.576639175415,20.443546295166,20.4794292449951,20.418830871582,19.0021228790283,17.1874122619629,9.93812465667725,9.43324756622314,9.48305892944336
"7006",19.6,21.9028301239014,22.6103992462158,22.6071300506592,22.714900970459,22.7401542663574,21.1920146942139,19.1168880462646,9.42052555084229,8.86858558654785,9.05649566650391
"7007",19.6,17.8349628448486,18.5217304229736,18.4851531982422,18.3961086273193,18.6025009155273,17.1673831939697,15.5350027084351,10.0559167861938,9.35769844055176,9.0409107208252
"7008",15.2,18.3793087005615,19.0209827423096,18.9180812835693,18.7168712615967,18.7201995849609,16.4833106994629,13.8886480331421,7.79126453399658,7.9561939239502,8.42174434661865
"7009",9.4,13.8644256591797,14.4422578811646,14.4166860580444,14.1402320861816,14.2945823669434,12.7093143463135,11.5515966415405,7.32926750183105,7.11050891876221,7.8574538230896
"7010",9.1,8.47502899169922,8.95435810089111,9.08294105529785,8.93896675109863,9.60569190979004,8.5390739440918,8.07381153106689,5.92176246643066,6.8149995803833,7.38676166534424
"7011",9.6,9.13341617584229,9.49552917480469,9.49562835693359,9.20164489746094,9.24839401245117,7.93450546264648,7.49518585205078,6.19267082214355,6.85003185272217,7.06210899353027
"7012",8.9,10.020544052124,10.2872934341431,10.0932207107544,9.80519390106201,9.43796634674072,7.51874160766602,6.04547500610352,5.61208438873291,6.86499214172363,6.43231296539307
"7013",10.4,9.23269271850586,9.48088836669922,9.84855651855469,10.2734413146973,10.8924579620361,11.1112947463989,9.97980880737305,5.08966159820557,6.60915565490723,7.00931930541992
"7014",10.5,10.6976985931396,10.8748397827148,10.9033536911011,11.0830249786377,11.205379486084,11.4749584197998,10.7278280258179,5.97193431854248,6.69959545135498,7.31430768966675
"7015",10.2,10.7144002914429,10.8584966659546,10.6385679244995,10.6218757629395,10.3351926803589,9.38455295562744,7.69682216644287,5.53499984741211,6.67008113861084,7.14540863037109
"7016",11.8,10.2387886047363,10.3635673522949,10.0711069107056,9.88224411010742,9.44830131530762,8.23663425445557,6.96138858795166,5.75140476226807,6.67178821563721,7.59396076202393
"7017",11,12.4639778137207,12.8484230041504,12.9448652267456,13.3764781951904,13.6074132919312,13.2778539657593,12.0910120010376,7.25287818908691,7.95144939422607,8.17184448242188
"7018",11,11.1776943206787,11.3518695831299,10.8599500656128,10.5518283843994,10.097484588623,8.73705291748047,7.67815494537354,7.15041828155518,8.18594264984131,8.97677516937256
"7019",12.1,11.5622844696045,11.83180809021,11.4747657775879,11.3312568664551,10.8885536193848,9.30332183837891,7.3563117980957,5.89185047149658,7.17732620239258,7.97613430023193
"7020",9.3,12.8458518981934,13.1397933959961,12.6355924606323,12.4704608917236,11.7610092163086,9.67232894897461,7.01125526428223,5.57973861694336,7.30918979644775,7.83514070510864
"7021",10.5,9.65464782714844,10.0062847137451,10.0727777481079,10.6173095703125,11.2617721557617,11.4173526763916,10.0718593597412,6.72398948669434,7.79124164581299,8.82990169525146
"7022",11.9,11.7679510116577,12.1811008453369,12.0264005661011,12.3634738922119,12.6126203536987,12.8037548065186,12.425145149231,9.95374393463135,9.88494491577148,10.1346893310547
"7023",7.8,12.2188911437988,12.4532604217529,11.9538869857788,11.810453414917,11.1824111938477,10.130841255188,9.22407245635986,7.4670352935791,8.13949775695801,9.19188117980957
"7024",3.5,7.34447860717773,7.52196311950684,7.46429967880249,7.80018091201782,8.17459392547607,8.29885292053223,7.8771448135376,7.4275074005127,8.74784851074219,9.95415878295898
"7025",2.6,3.02549052238464,3.15611147880554,3.13268518447876,3.51636028289795,4.43137359619141,6.20989513397217,7.46308612823486,8.70059204101562,9.71866130828857,10.4818935394287
"7026",2.4,2.93597197532654,3.05151653289795,2.81073713302612,3.02204656600952,3.43416118621826,4.91167545318604,6.68501091003418,9.72706604003906,10.9517316818237,11.1585073471069
"7027",2.7,3.37489438056946,3.32980751991272,2.79187726974487,2.7451069355011,2.41197371482849,2.71464204788208,4.08807897567749,6.87083530426025,9.10554218292236,10.7777290344238
"7028",3.5,3.09858369827271,2.89201068878174,2.82953572273254,2.87953972816467,2.76723480224609,2.64365005493164,3.45522022247314,5.4684886932373,6.56817054748535,8.56016731262207
"7029",3.9,3.8309109210968,3.66367793083191,3.75965642929077,4.2201623916626,4.2224235534668,4.18856906890869,4.05334186553955,5.89498424530029,7.81354427337646,9.11183071136475
"7030",3.9,4.3072624206543,4.07396697998047,3.97476959228516,3.99732875823975,3.7995080947876,4.27813339233398,4.29633808135986,5.82689380645752,7.47257518768311,8.78981685638428
"7031",3.9,4.58470630645752,4.46406936645508,4.72128105163574,5.08730840682983,5.19889211654663,5.90857315063477,5.96021747589111,7.39006805419922,9.13832569122314,9.47851467132568
"7032",4.9,5.07622957229614,4.89045572280884,4.69638824462891,4.83651733398438,4.63303756713867,5.16667461395264,5.27562618255615,6.40034961700439,7.79725456237793,8.68824672698975
"7033",5.2,6.0555944442749,5.90964031219482,5.6683521270752,5.63910913467407,5.03563737869263,4.52653789520264,4.76535606384277,6.3010368347168,8.21116161346436,8.94763565063477
"7034",7.5,6.06979608535767,5.88610553741455,5.64635848999023,5.63732194900513,4.84655332565308,4.02475738525391,3.96763277053833,5.82005882263184,6.82872295379639,8.02728271484375
